Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Mulder D.W., Boyd E.S., Sarma R., Lange R.K., Endrizzi J.A., Broderick J.B., Peters J.W.","23061326500;7102710627;23062179300;35519644800;6603988413;7102907985;35280742600;","Stepwise FeFe-hydrogenase H-cluster assembly revealed in the structure of HydA ΔeFG",2010,"Nature","465","7295",,"248","251",,209,"10.1038/nature08993","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952428962&doi=10.1038%2fnature08993&partnerID=40&md5=7a011cf75c8499957ae3d32db8d2ea0f","Astrobiology Biogeocatalysis Research Center, Bozeman, MT 59717, United States; Department of Chemistry and Biochemistry, Montana State University, Bozeman, MT 59717, United States","Mulder, D.W., Astrobiology Biogeocatalysis Research Center, Bozeman, MT 59717, United States, Department of Chemistry and Biochemistry, Montana State University, Bozeman, MT 59717, United States; Boyd, E.S., Astrobiology Biogeocatalysis Research Center, Bozeman, MT 59717, United States, Department of Chemistry and Biochemistry, Montana State University, Bozeman, MT 59717, United States; Sarma, R., Astrobiology Biogeocatalysis Research Center, Bozeman, MT 59717, United States, Department of Chemistry and Biochemistry, Montana State University, Bozeman, MT 59717, United States; Lange, R.K., Astrobiology Biogeocatalysis Research Center, Bozeman, MT 59717, United States, Department of Chemistry and Biochemistry, Montana State University, Bozeman, MT 59717, United States; Endrizzi, J.A., Astrobiology Biogeocatalysis Research Center, Bozeman, MT 59717, United States, Department of Chemistry and Biochemistry, Montana State University, Bozeman, MT 59717, United States; Broderick, J.B., Astrobiology Biogeocatalysis Research Center, Bozeman, MT 59717, United States, Department of Chemistry and Biochemistry, Montana State University, Bozeman, MT 59717, United States; Peters, J.W., Astrobiology Biogeocatalysis Research Center, Bozeman, MT 59717, United States, Department of Chemistry and Biochemistry, Montana State University, Bozeman, MT 59717, United States","Complex enzymes containing Fe-S clusters are ubiquitous in nature, where they are involved in a number of fundamental processes including carbon dioxide fixation, nitrogen fixation and hydrogen metabolism. Hydrogen metabolism is facilitated by the activity of three evolutionarily and structurally unrelated enzymes: the NiFe-hydrogenases, FeFe-hydrogenases and Fe-hydrogenases (Hmd). The catalytic core of the FeFe-hydrogenase (HydA), termed the H-cluster, exists as a 4Fe-4S subcluster linked by a cysteine thiolate to a modified 2Fe subcluster with unique non-protein ligands. The 2Fe subcluster and non-protein ligands are synthesized by the hydrogenase maturation enzymes HydE, HydF and HydG; however, the mechanism, synthesis and means of insertion of H-cluster components remain unclear. Here we show the structure of HydA ΔEFG (HydA expressed in a genetic background devoid of the active site H-cluster biosynthetic genes hydE, hydF and hydG) revealing the presence of a 4Fe-4S cluster and an open pocket for the 2Fe subcluster. The structure indicates that H-cluster synthesis occurs in a stepwise manner, first with synthesis and insertion of the 4Fe-4S subcluster by generalized host-cell machinery and then with synthesis and insertion of the 2Fe subcluster by specialized hydE-, hydF-and hydG-encoded maturation machinery. Insertion of the 2Fe subcluster presumably occurs through a cationically charged channel that collapses following incorporation, as a result of conformational changes in two conserved loop regions. The structure, together with phylogenetic analysis, indicates that HydA emerged within bacteria most likely from a Nar1-like ancestor lacking the 2Fe subcluster, and that this was followed by acquisition in several unicellular eukaryotes. © 2010 Macmillan Publishers Limited. All rights reserved.",,"cation; hydrogen; hydrogenase; hydrogenase E; hydrogenase F; hydrogenase G; iron hydrogenase; unclassified drug; carbon dioxide; catalyst; cluster analysis; enzyme activity; genetic analysis; metabolism; nitrogen fixation; protein; article; biosynthesis; Chlamydomonas reinhardtii; conformational transition; controlled study; enzyme active site; enzyme analysis; enzyme synthesis; gene; gene cluster; host cell; nonhuman; phylogeny; priority journal; protein expression; structure analysis; Catalytic Domain; Chlamydomonas reinhardtii; Clostridium; Crystallography, X-Ray; Hydrogen; Hydrogenase; Iron; Models, Molecular; Nitrogenase; Phylogeny; Protein Conformation; Sulfur; Protista",Article,"Final","",Scopus,2-s2.0-77952428962
"Smit F., van Liere R., Beck S., Froehlich B.","18435203500;57195257466;18433681600;18433968300;","A shared-scene-graph image-warping architecture for VR: Low latency versus image quality",2010,"Computers and Graphics (Pergamon)","34","1",,"3","16",,5,"10.1016/j.cag.2009.10.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-75149145853&doi=10.1016%2fj.cag.2009.10.006&partnerID=40&md5=5f88c5a0467d50504dd7fd4c9fffe7d5","CWI, Amsterdam, Netherlands; Bauhaus-Universität Weimar, Germany","Smit, F., CWI, Amsterdam, Netherlands; van Liere, R., CWI, Amsterdam, Netherlands; Beck, S., Bauhaus-Universität Weimar, Germany; Froehlich, B., Bauhaus-Universität Weimar, Germany","Designing low end-to-end latency system architectures for virtual reality is still an open and challenging problem. We describe the design, implementation and evaluation of a client-server depth-image warping architecture that updates and displays the scene graph at the refresh rate of the display. Our approach works for scenes consisting of dynamic and interactive objects. The end-to-end latency is minimized as well as smooth object motion generated. However, this comes at the expense of image quality inherent to warping techniques. To improve image quality, we present a novel way of detecting and resolving occlusion errors due to warping. Furthermore, we investigate the use of asynchronous data transfers to increase the architecture's performance in a multi-GPU setting. Besides polygonal rendering, we also apply image-warping techniques to iso-surface rendering. Finally, we evaluate the architecture and its design trade-offs by comparing latency and image quality to a conventional rendering system. Our experience with the system confirms that the approach facilitates common interaction tasks such as navigation and object manipulation. © 2009 Elsevier Ltd. All rights reserved.","Image-based rendering; Latency; Virtual reality","Air navigation; Architecture; Computer architecture; Data transfer; Economic and social effects; Image enhancement; Image quality; Quality control; Virtual reality; Asynchronous data transfers; End to end latencies; Image based rendering; Interactive objects; Latency; Object manipulation; System architectures; Warping techniques; Rendering (computer graphics)",Article,"Final","",Scopus,2-s2.0-75149145853
"Quarles J., Lampotang S., Fischler I., Fishwick P., Lok B.","55868360300;35587861100;35588972600;56252883400;57203616548;","A mixed reality approach for merging abstract and concrete knowledge",2008,"Proceedings - IEEE Virtual Reality",,, 4480746,"27","34",,24,"10.1109/VR.2008.4480746","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50349097941&doi=10.1109%2fVR.2008.4480746&partnerID=40&md5=e541bedde2a5a643d1d30ad169d0dd8d","Dept. of CISE, University of Florida; Dept. of Anesthesiology, University of Florida; Dept. of Psychology, University of Florida","Quarles, J., Dept. of CISE, University of Florida; Lampotang, S., Dept. of Anesthesiology, University of Florida; Fischler, I., Dept. of Psychology, University of Florida; Fishwick, P., Dept. of CISE, University of Florida; Lok, B., Dept. of CISE, University of Florida","Mixed reality's (MR) ability to merge real and virtual spaces is applied to merging different knowledge types, such as abstract and concrete knowledge. To evaluate whether the merging of knowledge types can benefit learning, MR was applied to an interesting problem in anesthesia machine education. The Virtual Anesthesia Machine (VAM) is an interactive, abstract 2D transparent reality [14] simulation of the internal components and invisible gas flows of an anesthesia machine. It is widely used in anesthesia education. However when presented with an anesthesia machine, some students have difficulty transferring abstract VAM knowledge to the concrete real device. This paper presents the Augmented Anesthesia Machine (AAM). The AAM applies a magic-lens approach to combine the VAM simulation and a real anesthesia machine. The AAM allows students to interact with the real anesthesia machine while visualizing how these interactions affect the internal components and invisible gas flows in the real world context. To evaluate the AAM's learning benefits, a user study was conducted. Twenty participants were divided into either the VAM (abstract only) or AAM (concrete+abstract) conditions. The results of the study show that MR can help users bridge their abstract and concrete knowledge, thereby improving their knowledge transfer into real world domains. © 2008 IEEE.","Anesthesiology; Mixed reality; Modeling and simulation; Psychology; User studies","Gas flowing; Interesting problem; Knowledge transfer; Knowledge types; Mixed reality; Modeling and simulation; Psychology; Real-world; Real-world domains; User studies; Virtual spaces; Abstracting; Aerodynamics; Anesthesiology; Concrete construction; Education; Flow of gases; Gas dynamics; Information management; Knowledge management; Merging; Students; Virtual reality; Machine components",Conference Paper,"Final","",Scopus,2-s2.0-50349097941
"Dias P., Campos G., Santos V., Casaleiro R., Seco R., Santos B.S.","22333370800;8603962700;35616433200;24477040900;24477807400;7006476948;","3D reconstruction and Auralisation of the ""painted dolmen"" of antelas",2008,"Proceedings of SPIE - The International Society for Optical Engineering","6805",, 68050Y,"","",,2,"10.1117/12.766607","https://www.scopus.com/inward/record.uri?eid=2-s2.0-47949110073&doi=10.1117%2f12.766607&partnerID=40&md5=8cf6b741616e6b2cc561071a4c67c4e0","DETI - Dep. de Electrónica, Telecomunicações e Informática, Univ. of Aveiro, Portugal; IEETA - Instituto de Engenharia Electrónica e Telemática de Aveiro, Portugal; Departamento de Engenharia Mecânica, Univ. of Aveiro, Aveiro, Portugal","Dias, P., DETI - Dep. de Electrónica, Telecomunicações e Informática, Univ. of Aveiro, Portugal, IEETA - Instituto de Engenharia Electrónica e Telemática de Aveiro, Portugal; Campos, G., DETI - Dep. de Electrónica, Telecomunicações e Informática, Univ. of Aveiro, Portugal, IEETA - Instituto de Engenharia Electrónica e Telemática de Aveiro, Portugal; Santos, V., Departamento de Engenharia Mecânica, Univ. of Aveiro, Aveiro, Portugal; Casaleiro, R., DETI - Dep. de Electrónica, Telecomunicações e Informática, Univ. of Aveiro, Portugal; Seco, R., DETI - Dep. de Electrónica, Telecomunicações e Informática, Univ. of Aveiro, Portugal; Santos, B.S., DETI - Dep. de Electrónica, Telecomunicações e Informática, Univ. of Aveiro, Portugal, IEETA - Instituto de Engenharia Electrónica e Telemática de Aveiro, Portugal","This paper presents preliminary results on the development of a 3D audiovisual model of the Anta Pintada (painted dolmen) of Antelas, a Neolithic chamber tomb located in Oliveira de Frades and listed as Portuguese national monument. The final aim of the project is to create a highly accurate Virtual Reality (VR) model of this unique archaeological site, capable of providing not only visual but also acoustic immersion based on its actual geometry and physical properties. The project started in May 2006 with in situ data acquisition. The 3D geometry of the chamber was captured using a Laser Range Finder. In order to combine the different scans into a complete 3D visual model, reconstruction software based on the Iterative Closest Point (ICP) algorithm was developed using the Visualization Toolkit (VTK). This software computes the boundaries of the room on a 3D uniform grid and populates its interior with ""free-space nodes"", through an iterative algorithm operating like a torchlight illuminating a dark room. The envelope of the resulting set of ""free-space nodes"" is used to generate a 3D iso-surface approximating the interior shape of the chamber. Each polygon of this surface is then assigned the acoustic absorption coefficient of the corresponding boundary material. A 3D audiovisual model operating in real-time was developed for a VR Environment comprising head-mounted display (HMD) I-glasses SVGAPro, an orientation sensor (tracker) InterTrax 2 with 3 Degrees Of Freedom (3DOF) and stereo headphones. The auralisation software is based on a geometric model. This constitutes a first approach, since geometric acoustics have well-known limitations in rooms with irregular surfaces. The immediate advantage lies in their inherent computational efficiency, which allows real-time operation. The program computes the early reflections forming the initial part of the chamber's impulse response (IR), which carry the most significant cues for source localisation. These early reflections are processed through Head Related Transfer Functions (HRTF) updated in real-time according to the orientation of the user's head, so that sound waves appear to come from the correct location in space, in agreement with the visual scene. The late-reverberation tail of the IR is generated by an algorithm designed to match the reverberation time of the chamber, calculated from the actual acoustic absorption coefficients of its surfaces. The sound output to the headphones is obtained by convolving the IR with anechoic recordings of the virtual audio source. © 2008 SPIE-IS&T.","3D acquisition; Augmented reality; Auralisation; Laser range finder; Virtual reality","Absorption; Acoustic wave absorption; Acoustics; Architectural acoustics; Audio acoustics; Computational efficiency; Display devices; Energy absorption; Functions; Headphones; Helmet mounted displays; Image reconstruction; Imaging systems; Impulse response; Lasers; Loudspeakers; Medical imaging; Mergers and acquisitions; Range finders; Range finding; Reflection; Restoration; Reverberation; Surfaces; Three dimensional computer graphics; Virtual reality; 3D acquisition; 3D geometries; 3D reconstructions; 3d visual models; Acoustic absorption coefficients; Archaeological sites; Audio sources; Audio visuals; Augmented reality; Auralisation; Dark rooms; Geometric acoustics; Geometric models; Head Related Transfer Functions; In-situ; Irregular surfaces; Iterative algorithms; Iterative Closest points; Laser range finder; Orientation sensors; Reconstruction softwares; Reverberation times; Software computes; Sound waves; Source localisation; Stereo headphones; Uniform grids; Visual scenes; Visualization toolkits; Three dimensional",Conference Paper,"Final","",Scopus,2-s2.0-47949110073
"Boring S., Altendorfer M., Broll G., Hilliges O., Butz A.","18233691700;36166401100;55999882700;14041644100;55150450600;","Shoot & copy: Phonecam-based information transfer from public displays onto mobile phones",2007,"Mobility Conference 2007 - The 4th Int. Conf. Mobile Technology, Applications and Systems, Mobility 2007, Incorporating the 1st Int. Symp. Computer Human Interaction in Mobile Technology, IS-CHI 2007",,,,"24","31",,36,"10.1145/1378063.1378068","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450242388&doi=10.1145%2f1378063.1378068&partnerID=40&md5=7acdaa32a6daa23971ddae2c28b40dca","University of Munich, Media Informatics, Amalienstrasse 17, 80333 Munich, Germany","Boring, S., University of Munich, Media Informatics, Amalienstrasse 17, 80333 Munich, Germany; Altendorfer, M., University of Munich, Media Informatics, Amalienstrasse 17, 80333 Munich, Germany; Broll, G., University of Munich, Media Informatics, Amalienstrasse 17, 80333 Munich, Germany; Hilliges, O., University of Munich, Media Informatics, Amalienstrasse 17, 80333 Munich, Germany; Butz, A., University of Munich, Media Informatics, Amalienstrasse 17, 80333 Munich, Germany","Large public displays have become pervasive in our everyday lives, but up to now, they are mostly information screens without any interaction possibilities. Users tend to forget what they saw relatively fast after leaving such a display. In this paper, we present a new interaction technique for transferring information from a public display onto a personal mobile phone with its built-in camera. Instead of having to rely on their memory, users simply take a picture of the information of interest. Instead of just storing the image, our system then retrieves the actual data represented on the screen, such as a stock quote, news text, or piece of music. The Shoot & Copy technique does not require visual codes that interfere with shown content or reduce screen real estate. Our prototype allows users to capture an arbitrary region of a standard desktop screen, containing icons, which represent pieces of data. The captured image is then analyzed and a reference to the corresponding data is sent back to the mobile phone. Once the user has time to view the information in more detail, our system allows retrieving the actual data from this reference. We present our prototype and the methods it uses for image processing, as well as an evaluation of our interaction technique illustrating its potential use and applications. Copyright 2007 ACM.","image processing; large public displays; mobile camera phones","Information transfers; Interaction techniques; Mobile camera phones; Public display; Real estate; Standard desktop; Stock quotes; Cameras; Image processing; Imaging systems; Mobile phones; Mobile telecommunication systems; Technology; Telecommunication equipment; Telephone; Telephone sets; Human computer interaction",Conference Paper,"Final","",Scopus,2-s2.0-70450242388
"Wang X., Dunston P.S.","8945580300;6602079727;","Design, strategies, and issues towards an Augmented Reality-based construction training platform",2007,"Electronic Journal of Information Technology in Construction","12",,,"363","380",,60,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547518881&partnerID=40&md5=be256dd99a26324e23d3ff80f33d8f84","Key Centre of Design Computing and Cognition, Faculty of Architecture, Design and Planning, University of Sydney, Australia; School of Civil Engineering, Purdue University, United States","Wang, X., Key Centre of Design Computing and Cognition, Faculty of Architecture, Design and Planning, University of Sydney, Australia; Dunston, P.S., School of Civil Engineering, Purdue University, United States","This paper provides information on Augmented Reality (AR) and their potential applications in heavy construction equipment operator training. Augmented Reality involves the use of special display and tracking technology that are capable of seamlessly merging digital (virtual) contents into real environments. Augmented Reality technology has been applied in many application domains outside construction (e.g., medical applications and surgeries, military training and warfare, manufacturing assembly and maintenance, design and modeling, precinct specific instant information, and various forms of entertainment) and the ever-increasing power of hardware rendering systems and tracking technology should motivate the creation of AR-based systems to benefit construction industry. This paper discusses the potentials of AR in construction equipment operation and operator training. A construction application for AR technology focused in this paper is an AR-hased real world Training System (ARTS) that trains the novice operators in a real worksite environment populated with virtual materials and instructions. This paper focuses on the conceptual design and development of mechanisms/strategies for the ARTS in the context of certain identified application scenarios. Discussion of limitations of Augmented Reality technology for construction applications include mature of technology, data resource, technology transfer, social attitude, etc., is also presented.","Augmented reality; System design; Training; Virtual reality; Virtual training","Construction industry; Hardware; Systems analysis; Virtual reality; AR-hased real world Training System (ARTS); Augmented Reality technology; Virtual training; Personnel training",Article,"Final","",Scopus,2-s2.0-34547518881
"Mohler B.J., Creem-Regehr S.H., Thompson W.B.","10239373300;6602436425;36985831800;","The influence of feedback on egocentric distance judgments in real and virtual environments",2006,"Proceedings - APGV 2006: Symposium on Applied Perception in Graphics and Visualization",,,,"93","100",,84,"10.1145/1140491.1140493","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250700905&doi=10.1145%2f1140491.1140493&partnerID=40&md5=3aeaa29111ed8a2a56507c9e6ce22e2a","University of Utah, United States","Mohler, B.J., University of Utah, United States; Creem-Regehr, S.H., University of Utah, United States; Thompson, W.B., University of Utah, United States","A number of investigators have reported that distance judgments in virtual environments (VEs) are systematically smaller than distance judgments made in comparably-sized real environments. Many variables that may contribute to this difference have been investigated but none of them fully explain the distance compression. One approach to this problem that has implications for both VE applications and the study of perceptual mechanisms is to examine the influence of the feedback available to the user. Most generally, we asked whether feedback within a virtual environment would lead to more accurate estimations of distance. Next, given the prediction that some change in behavior would be observed, we asked whether specific adaptation effects would generalize to other indications of distance. Finally, we asked whether these effects would transfer from the VE to the real world. All distance judgments in the head-mounted display (HMD) became near accurate after three different forms of feedback were given within the HMD. However, not all feedback sessions within the HMD altered real world distance judgments. These results are discussed with respect to the perceptual and cognitive mechanisms that may be involved in the observed adaptation effects as well as the benefits of feedback for VE applications. Copyright © 2006 by the Association for Computing Machinery, Inc.","Adaptation; Feedback; Space perception; Virtual environments","Egocentric distance; Feedback on egocentric distance; Space perception; Adaptive algorithms; Cognitive systems; Feedback; Parameter estimation; Virtual reality",Conference Paper,"Final","",Scopus,2-s2.0-34250700905
"Grossman T., Wigdor D., Balakrishnan R.","7003520062;6507569914;7006221860;","Exploring interaction with 3D volumetric displays",2005,"Proceedings of SPIE - The International Society for Optical Engineering","5664",, 35,"323","331",,2,"10.1117/12.587714","https://www.scopus.com/inward/record.uri?eid=2-s2.0-21944443996&doi=10.1117%2f12.587714&partnerID=40&md5=673ea419c25b0f8f5ebb26f8176ed2c3","Dept. of Computer Science, Univ. of Toronto, 40 St. George St, Toronto, Ont. M5S 3G4, Canada","Grossman, T., Dept. of Computer Science, Univ. of Toronto, 40 St. George St, Toronto, Ont. M5S 3G4, Canada; Wigdor, D., Dept. of Computer Science, Univ. of Toronto, 40 St. George St, Toronto, Ont. M5S 3G4, Canada; Balakrishnan, R., Dept. of Computer Science, Univ. of Toronto, 40 St. George St, Toronto, Ont. M5S 3G4, Canada","Volumetric displays generate true volumetric 3D images by actually illuminating points in 3D space. As a result, viewing their contents is similar to viewing physical objects in the real world. These displays provide a 360 degree field of view, and do not require the user to wear hardware such as shutter glasses or head-trackers. These properties make them a promising alternative to traditional display systems for viewing imagery in 3D. Because these displays have only recently been made available commercially (e.g., www.actuality-systems.com), their current use tends to be limited to non-interactive output-only display devices. To take full advantage of the unique features of these displays, however, it would be desirable if the 3D data being displayed could be directly interacted with and manipulated. We investigate interaction techniques for volumetric display interfaces, through the development of an interactive 3D geometric model building application. While this application area itself presents many interesting challenges, our focus is on the interaction techniques that are likely generalizable to interactive applications for other domains. We explore a very direct style of interaction where the user interacts with the virtual data using direct finger manipulations on and around the enclosure surrounding the displayed 3D volumetric image. © 2005 SPIE and IS&T.","3D interaction; Multi-finger and two-handed gestural input; Volumetric display","Image quality; Liquid crystal displays; Mathematical models; Stereo vision; Three dimensional; Virtual reality; Microscopic patterns; Multi-finger and two-handed gestural input; Three dimensional (3D) interaction; Volumetric display; Image processing",Conference Paper,"Final","",Scopus,2-s2.0-21944443996
"Mouloua M., Smither J., Kennedy R.C., Kennedy R.S., Compton D.E., Drexler J.M.","6701614142;6603999134;13406461800;7402555615;16314916200;7006657013;","Training effects in a sickness-inducing environment",2005,"Proceedings of the Human Factors and Ergonomics Society",,,,"2206","2210",,,"10.1177/154193120504902519","https://www.scopus.com/inward/record.uri?eid=2-s2.0-44349192006&doi=10.1177%2f154193120504902519&partnerID=40&md5=03b280ddde1154685e6bf357ba20b8c0","University of Central Florida, Orlando, FL, United States; RSK Assessments, Inc., Orlando, FL, United States","Mouloua, M., University of Central Florida, Orlando, FL, United States; Smither, J., University of Central Florida, Orlando, FL, United States; Kennedy, R.C., University of Central Florida, Orlando, FL, United States; Kennedy, R.S., RSK Assessments, Inc., Orlando, FL, United States; Compton, D.E., RSK Assessments, Inc., Orlando, FL, United States; Drexler, J.M., RSK Assessments, Inc., Orlando, FL, United States","The present study was conducted to empirically examine the effect of adaptation training and transfer of training on simulation sickness by inducing graded motion sickness through the systematic distortion of the relevant characteristics of three VR devices (VE, OKN, and Real-World Entertainment Ride). It was hypothesized that for people who are highly susceptible to motion-induced sickness, the perceptual adaptation training method would transfer from a controlled laboratory environment to a real-world situation. Ten participants from a previous laboratory study were tested on a real-world virtual reality entertainment device. The results showed that subjects who had experienced adaptation training on the optokinetic OKN device had lower dizziness scores on the real world game. However, subjects who had experienced adaptation training on the VE device (HMD) did not have lower dizziness scores. This pattern of results suggests that crossover training from controlled laboratory environments to real-world environments is likely to be one-directional and platform specific. Our present findings imply a technique for mitigating sickness through pre-adaptation training in sensory re-arrangement that is feasible and has major practical implications in business, industry, the military and the private sector, where motion sickness symptoms limit previous exposure.",,"Behavioral research; Computer simulation; Personnel training; Adaptation training; Graded motion sickness; Human engineering",Conference Paper,"Final","",Scopus,2-s2.0-44349192006
"Zhou Z., Cheok A.D., Yang X., Qiu Y.","23986510500;7003447496;22236065700;36724983800;","An experimental study on the role of 3D sound in augmented reality environment",2004,"Interacting with Computers","16","6",,"1043","1068",,23,"10.1016/j.intcom.2004.06.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-9944230931&doi=10.1016%2fj.intcom.2004.06.016&partnerID=40&md5=c593a65389cf3e596874fc1cfe187c82","Department of Electrical Engineering, National University of Singapore, Singapore 119260, Singapore","Zhou, Z., Department of Electrical Engineering, National University of Singapore, Singapore 119260, Singapore; Cheok, A.D., Department of Electrical Engineering, National University of Singapore, Singapore 119260, Singapore; Yang, X., Department of Electrical Engineering, National University of Singapore, Singapore 119260, Singapore; Qiu, Y., Department of Electrical Engineering, National University of Singapore, Singapore 119260, Singapore","Investigation of augmented reality (AR) environments has become a popular research topic for engineers, computer and cognitive scientists. Although application oriented studies focused on audio AR environments have been published, little work has been done to vigorously study and evaluate the important research questions of the effectiveness of three-dimensional (3D) sound in the AR context, and to what extent the addition of 3D sound would contribute to the AR experience. Thus, we have developed two AR environments and performed vigorous experiments with human subjects to study the effects of 3D sound in the AR context. The study concerns two scenarios. In the first scenario, one participant must use vision only and vision with 3D sound to judge the relative depth of augmented virtual objects. In the second scenario, two participants must cooperate to perform a joint task in a game-based AR environment. Hence, the goals of this study are (1) to access the impact of 3D sound on depth perception in a single-camera AR environment, (2) to study the impact of 3D sound on task performance and the feeling of 'human presence and collaboration', (3) to better understand the role of 3D sound in human-computer and human-human interactions, (4) to investigate if gender can affect the impact of 3D sound in AR environments. The outcomes of this research can have a useful impact on the development of audio AR systems, which provide more immersive, realistic and entertaining experiences by introducing 3D sound. Our results suggest that 3D sound in AR environment significantly improves the accuracy of depth judgment and improves task performance. Our results also suggest that 3D sound contributes significantly to the feeling of human presence and collaboration and helps the subjects to 'identify spatial objects'. © 2004 Elsevier B.V. All rights reserved.","3D sound; Augmented reality; User study","Acoustic waves; Cameras; Cognitive systems; Feedback; Human computer interaction; Multiprocessing systems; Three dimensional; Three dimensional computer graphics; Transfer functions; Head related transfer functions (HRTF); Human-human interactions; Three-dimensional (3D) sound; User study; Virtual reality",Article,"Final","",Scopus,2-s2.0-9944230931
"Simons R., Melzer J.E.","7202166557;7004881040;","HMD-based Training for the U.S. Army's AVCATT-A Collective Aviation Training Simulator",2003,"Proceedings of SPIE - The International Society for Optical Engineering","5079",,,"1","6",,5,"10.1117/12.487192","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242467447&doi=10.1117%2f12.487192&partnerID=40&md5=ed9309ebf802ad27c70e33a106f88c2c","Visual Systems Engineer, AVCATT-A, U.S. Army PEO STRI, Orlando, FL, United States; Head-Mounted and Miniature Displays, Kaiser Electro-Opt. Rockwell C.C., Carlsbad, CA, United States","Simons, R., Visual Systems Engineer, AVCATT-A, U.S. Army PEO STRI, Orlando, FL, United States; Melzer, J.E., Head-Mounted and Miniature Displays, Kaiser Electro-Opt. Rockwell C.C., Carlsbad, CA, United States","The Aviation Combined Arms Tactical Trainer - Aviation (AVCATT-A) reconfigurable manned simulator is the Army's newest helicopter training simulator. AVCATT-A is a dynamic reconfigurable system developed for use for combined arms collective training and mission rehearsal through a suite of networked simulators in a simulated battlefield environment. The main purpose of AVCATT-A is to effectively train aviation aircrews in a collective training environment. The AVCATT-A visual system is required to support realistic collective/combined arms training with the required fidelity to fly nap-of-the- earth (NOE) or conduct multi-ship operations. To meet this high level of expectation requires that the visual system be capable of performing all necessary collective tasks and supporting individual tasks with no negative training transfer or physical impacts on crewmembers. In addition to these stringent training requirements for the visual system, the AVCATT-A simulator must be reconfigurable for five different cockpits and be readily deployable. The solution was found in a combination of state-of-the-art technology where the standard projection dome is replaced by a combination of rear-screen projection displays and a Head-Mounted Display (HMD) which provides all the Out-The-Window (OTW) visual imagery.","AVCATT-A; Helicopter simulation and training; HMD; SIM EYE","Cockpits (aircraft); Flight simulators; Image sensors; Military aviation; Military helicopters; Personnel training; Projection screens; Training aircraft; Multifunction displays (MFD); Pilots; Helmet mounted displays",Conference Paper,"Final","",Scopus,2-s2.0-0242467447
