Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Mohler B.J., Creem-Regehr S.H., Thompson W.B.","10239373300;6602436425;36985831800;","The influence of feedback on egocentric distance judgments in real and virtual environments",2006,"Proceedings - APGV 2006: Symposium on Applied Perception in Graphics and Visualization",,,,"93","100",,84,"10.1145/1140491.1140493","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250700905&doi=10.1145%2f1140491.1140493&partnerID=40&md5=3aeaa29111ed8a2a56507c9e6ce22e2a","University of Utah, United States","Mohler, B.J., University of Utah, United States; Creem-Regehr, S.H., University of Utah, United States; Thompson, W.B., University of Utah, United States","A number of investigators have reported that distance judgments in virtual environments (VEs) are systematically smaller than distance judgments made in comparably-sized real environments. Many variables that may contribute to this difference have been investigated but none of them fully explain the distance compression. One approach to this problem that has implications for both VE applications and the study of perceptual mechanisms is to examine the influence of the feedback available to the user. Most generally, we asked whether feedback within a virtual environment would lead to more accurate estimations of distance. Next, given the prediction that some change in behavior would be observed, we asked whether specific adaptation effects would generalize to other indications of distance. Finally, we asked whether these effects would transfer from the VE to the real world. All distance judgments in the head-mounted display (HMD) became near accurate after three different forms of feedback were given within the HMD. However, not all feedback sessions within the HMD altered real world distance judgments. These results are discussed with respect to the perceptual and cognitive mechanisms that may be involved in the observed adaptation effects as well as the benefits of feedback for VE applications. Copyright © 2006 by the Association for Computing Machinery, Inc.","Adaptation; Feedback; Space perception; Virtual environments","Egocentric distance; Feedback on egocentric distance; Space perception; Adaptive algorithms; Cognitive systems; Feedback; Parameter estimation; Virtual reality",Conference Paper,"Final","",Scopus,2-s2.0-34250700905
"Sarlat L., Warusfel O., Viaud-Delmon I.","14057073800;14057179800;6603053540;","Ventriloquism aftereffects occur in the rear hemisphere",2006,"Neuroscience Letters","404","3",,"324","329",,15,"10.1016/j.neulet.2006.06.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746712945&doi=10.1016%2fj.neulet.2006.06.007&partnerID=40&md5=be89133dab8af14e4a07fb76d4119b3c","CNRS - UPMC UMR 7593, Hôpital de la Salpêtrière, 47 boulevard l'Hopital, 75013 Paris, France; IRCAM - CNRS UMR 9912, 1 place Igor Stravinsky, 75004 Paris, France","Sarlat, L., CNRS - UPMC UMR 7593, Hôpital de la Salpêtrière, 47 boulevard l'Hopital, 75013 Paris, France; Warusfel, O., IRCAM - CNRS UMR 9912, 1 place Igor Stravinsky, 75004 Paris, France; Viaud-Delmon, I., CNRS - UPMC UMR 7593, Hôpital de la Salpêtrière, 47 boulevard l'Hopital, 75013 Paris, France, IRCAM - CNRS UMR 9912, 1 place Igor Stravinsky, 75004 Paris, France","After exposure to a consistent spatial disparity of auditory and visual stimuli, subjective localization of sound sources is usually shifted in the direction of the visual stimuli. This study investigates whether such aftereffects can be observed in humans after exposure to a conflicting bimodal stimulation in virtual reality and whether these aftereffects are confined to the trained locations. Fourteen subjects participated in an adaptation experiment, in which auditory stimuli were convolved with non-individual head-related transfer functions, delivered via headphones. First, we assessed the auditory localization of subjects in darkness. They indicated the perceived direction of a sound using an angular pointer. We then immersed the subjects in a virtual environment by means of a head-mounted display. They were asked to reproduce sequences of movements of virtual objects with a mouse click on the objects. However, we introduced a spatial disparity of 15° between the visual event and the concurrent auditory stimulation. After 20 min of exposure, we tested the subjects again in total darkness to determine whether their auditory localization system had been modified by the conflicting visual signals. We observed a shift of subjective localization towards the left in both dorsal and frontal hemifields of the subject, mainly for auditory stimuli located in the right hemispace. This result suggests that interaural difference cues and monaural spectral cues were not equally adapted, and that visual stimuli mainly influence the processing of binaural directional cues of sound localization. © 2006 Elsevier Ireland Ltd. All rights reserved.","Human; Multisensory integration; Sound localization; Space perception; Virtual reality","adult; article; auditory stimulation; darkness; directional hearing; female; hemisphere; human; human experiment; male; movement (physiology); priority journal; sound detection; spatial discrimination; virtual reality; visual stimulation; Acoustic Stimulation; Adaptation, Physiological; Adolescent; Adult; Brain Mapping; Female; Humans; Male; Photic Stimulation; Sound Localization; Visual Perception",Article,"Final","",Scopus,2-s2.0-33746712945
"Glencross M., Chalmers A.G., Lin M.C., Otaduy M.A., Gutierrez D.","12790427400;7102938771;57202428958;6507451572;7005194565;","Exploiting perception in high-fidelity virtual environments",2006,"SIGGRAPH 2006 - ACM SIGGRAPH 2006 Courses",,, 1,"","",,10,"10.1145/1185657.1185814","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961784838&doi=10.1145%2f1185657.1185814&partnerID=40&md5=17070b6b6b5e67e8db5422cb0547eee0",,"Glencross, M.; Chalmers, A.G.; Lin, M.C.; Otaduy, M.A.; Gutierrez, D.","The objective of this course is to provide an introduction to the issues that must be considered when building high-fidelity 3D engaging shared virtual environments. The principles of human perception guide important development of algorithms and techniques in collaboration, graphical, auditory, and haptic rendering. We aim to show how human perception is exploited to achieve realism in high fidelity environments within the constraints of available finite computational resources. In this course we address the challenges faced when building such high-fidelity engaging shared virtual environments, especially those that facilitate collaboration and intuitive interaction. We present real applications in which such high-fidelity is essential. With reference to these, we illustrate the significant need for the combination of high-fidelity graphics in real time, better modes of interaction, and appropriate collaboration strategies. After introducing the concept of high-fidelity virtual environments and why these convey important information to the user, we cover the main issues in two parts linked by the common thread of exploiting human perception. First we explore perceptually driven techniques that can be employed to achieve high-fidelity graphical rendering in real-time, and how incorporating authentic lighting effects helps to convey a sense of realism and scale in virtual re-constructions of historical sites. Secondly, we examine how intuitive interaction between participants, and with objects in the environment, also plays a key role in the overall experience. How perceptual methods can be used to guide interest management and distribution choices, is considered with an emphasis on avoiding potential pitfalls when distributing physically-based simulations. An analysis of real network conditions and the implications of these for distribution strategies that facilitate collaboration is presented. Furthermore, we describe technologies necessary to provide intuitive interaction in virtual environments, paying particular attention to engaging multiple sensory modalities, primarily through physically-based sound simulation and perceptually high-fidelity haptic interaction. The combination of realism and intuitive compelling interaction can lead to engaging virtual environments capable of exhibiting skills transfer, an illusive goal of many virtual environment applications.","Collaborative environments; Haptics; High-fidelity rendering; Human-computer interaction; Multi-user; Networked applications; Perception; Virtual reality","Computer graphics; Curricula; Distributed computer systems; Haptic interfaces; Human computer interaction; Interactive computer graphics; Sensory perception; Virtual addresses; Collaborative environments; Haptics; High-fidelity renderings; Multi-user; Networked applications; Virtual reality",Conference Paper,"Final","",Scopus,2-s2.0-84961784838
"Brown L.D., Hua H.","56362429100;7103212541;","Magic lenses for augmented virtual environments",2006,"IEEE Computer Graphics and Applications","26","4",,"64","73",,34,"10.1109/MCG.2006.84","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746172973&doi=10.1109%2fMCG.2006.84&partnerID=40&md5=6d24ed9eb3b57f1ea89b9a44acb30945","Department of Computer Science, The University of Arizona, Tucson, AZ, United States; College of Optical Sciences, Department of Computer Science, The University of Arizona, Tucson, AZ, United States","Brown, L.D., Department of Computer Science, The University of Arizona, Tucson, AZ, United States; Hua, H., College of Optical Sciences, Department of Computer Science, The University of Arizona, Tucson, AZ, United States","The authors developed a Magic Lens framework for Scape, an augmented virtual environment (AVE). They generalize the functional characteristics of Magic Lenses in terms of 3D visualization in AVEs and present two tangible Magic Lens-enabled devices with complementary interface capabilities. The authors also demonstrate their Magic Lens devices through testbed applications relevant to urban planning and medical training. © 2006 IEEE.",,"Computer graphics; Lenses; Optical devices; Three dimensional; Augmented virtual environment; Magic lenses; Testbed applications; Three dimensional visualization; Virtual reality; algorithm; article; computer assisted diagnosis; computer graphics; computer interface; computer program; computer simulation; environment; methodology; optical instrumentation; photography; theoretical model; three dimensional imaging; Algorithms; Computer Graphics; Computer Simulation; Environment; Image Interpretation, Computer-Assisted; Imaging, Three-Dimensional; Lenses; Models, Theoretical; Photogrammetry; Software; User-Computer Interface",Article,"Final","",Scopus,2-s2.0-33746172973
"Del Río A., Fischer J., Köbele M., Bartz D., Straßer W.","55393205800;8345270000;55758712600;56031275800;7004523663;","Augmented reality interaction for semiautomatic volume classification",2005,"9th International Workshop on Immersive Projection Technology - 11th Eurographics Symposium on Virtual Environments, IPT/EGVE 2005",,,,"113","120",,6,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878735362&partnerID=40&md5=07f911d08719b4b9fe156487f81e3046","WSI/GRIS-VCM, University of Tübingen, Germany","Del Río, A., WSI/GRIS-VCM, University of Tübingen, Germany; Fischer, J., WSI/GRIS-VCM, University of Tübingen, Germany; Köbele, M., WSI/GRIS-VCM, University of Tübingen, Germany; Bartz, D., WSI/GRIS-VCM, University of Tübingen, Germany; Straßer, W., WSI/GRIS-VCM, University of Tübingen, Germany","In the visualization of 3D medical data, the appropriateness of the achieved result is highly dependent on the application. Therefore, an intuitive interaction with the user is of utter importance in order to determine the particular aim of the visualization. In this paper, we present a novel approach for the visualization of 3D medical data with volume rendering combined with AR-based user interaction. The utilization of augmented reality (AR), with the assistance of a set of simple tools, allows the direct manipulation in 3D of the rendered data. The proposed method takes into account regions of interest defined by the user and employs this information to automatically generate an adequate transfer function. Machine learning techniques are utilized for the automatic creation of transfer functions, which are to be used during the classification stage of the rendering pipeline. The validity of the proposed approach for medical applications is illustrated. © The Eurographics Association 2005.",,"Automatic creations; Direct manipulation; Intuitive interaction; Machine learning techniques; Regions of interest; Rendering pipelines; User interaction; Volume classifications; Augmented reality; Learning systems; Medical applications; Optical projectors; Transfer functions; Virtual reality; Visualization; Volume rendering; Data visualization",Conference Paper,"Final","",Scopus,2-s2.0-84878735362
"Hale K.S., Jones D., Stanney K., Milham L.","35373227800;57208458929;7004487266;6507040467;","Adding modalities to VE training systems enhances spatial knowledge acquisition",2005,"Proceedings of the Human Factors and Ergonomics Society",,,,"2253","2257",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-44349091461&partnerID=40&md5=7676e57fbf09fd5a440a3538c8c4cf0b","Industrial Engineering and Management Systems Department, University of Central Florida; Design Interactive, Inc.","Hale, K.S., Industrial Engineering and Management Systems Department, University of Central Florida, Design Interactive, Inc.; Jones, D., Industrial Engineering and Management Systems Department, University of Central Florida, Design Interactive, Inc.; Stanney, K., Industrial Engineering and Management Systems Department, University of Central Florida, Design Interactive, Inc.; Milham, L., Design Interactive, Inc.","An empirical study was completed to investigate the effects of audition on spatial knowledge acquisition and workload within a virtual training environment. Four levels of audio were investigated including no audio, non-spatialized audio, and two forms of spatialized audio. While all training conditions led to significant decreases in workload, mental demand associated with knowledge of relative locations of dangerous areas was significantly less when trained with sound cues. The results also indicated that training with generalized spatial audio enhanced concentration. Results from this study outline the benefits of training with metaphoric audio cues to enhance spatial awareness. Future research will empirically examine effects of metaphoric haptic cues.",,"Spatial knowledge acquisition; VE training systems; Knowledge acquisition; Personnel training; Sensory perception; Virtual reality",Conference Paper,"Final","",Scopus,2-s2.0-44349091461
"Bergamasco M., Perotti S., Avizzano C.A., Angerilli M., Carrozzino M., Ruffaldi E.","7003907071;56685324600;6603815755;6507036695;12800022300;15023001900;","Fork-lift truck simulator for training in industrial environment",2005,"IEEE International Conference on Emerging Technologies and Factory Automation, ETFA","1 2 VOLS",, 1612593,"689","693",,9,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847322431&partnerID=40&md5=34b45331d1e9b0d6d64a230856a954c5","PERCRO, Viale R.Piaggio, 34, 56125 Pontedera (PI), Italy","Bergamasco, M., PERCRO, Viale R.Piaggio, 34, 56125 Pontedera (PI), Italy; Perotti, S., PERCRO, Viale R.Piaggio, 34, 56125 Pontedera (PI), Italy; Avizzano, C.A., PERCRO, Viale R.Piaggio, 34, 56125 Pontedera (PI), Italy; Angerilli, M., PERCRO, Viale R.Piaggio, 34, 56125 Pontedera (PI), Italy; Carrozzino, M., PERCRO, Viale R.Piaggio, 34, 56125 Pontedera (PI), Italy; Ruffaldi, E., PERCRO, Viale R.Piaggio, 34, 56125 Pontedera (PI), Italy","Since their first usage simulators have been employed in training staff in civil aeronautics and in military fields to improve driving skills without compromising safety of people and machines. The system proposed in this paper is suited to transfer this activity into the industrial field, in particular an innovative fork-lift simulator is presented. Actually most frequent causes of accident with fork-lifts are wrong manoeuvres accomplished by drivers. This simulator aims to improve skills in driving and handling materials using a fork-lift. The system can reply inertial feedback on the operator and allows the user to control all the tasks of a fork-lift as driving and handling materials. The paper presents an overall view of the system including Stewart platform, supporting structure, physical based model, wash-out filter, system architecture and a video system mounted on board of the moving platform. © 2005 IEEE.",,"Fork-lift truck simulator; Stewart platform; Supporting structure; Wash out filters; Automobile drivers; Automobile simulators; Civil aviation; Materials handling; Military operations; Personnel training; Systems analysis; Industrial management",Conference Paper,"Final","",Scopus,2-s2.0-33847322431
"Pierno A.C., Caria A., Glover S., Castiello U.","6507726606;23109962900;7103344807;7006266454;","Effects of increasing visual load on aurally and visually guided target acquisition in a virtual environment",2005,"Applied Ergonomics","36","3",,"335","343",,9,"10.1016/j.apergo.2004.11.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-18044369879&doi=10.1016%2fj.apergo.2004.11.002&partnerID=40&md5=c5a058419da8a0d5790c3b2026607ead","Department of Psychology, Royal Holloway- University of London, Egham, Surrey, United Kingdom; Dipartimento di Psicologia Generale, Università di Padova, Via Venizia 8, 35131 Padova, Italy","Pierno, A.C., Department of Psychology, Royal Holloway- University of London, Egham, Surrey, United Kingdom; Caria, A., Department of Psychology, Royal Holloway- University of London, Egham, Surrey, United Kingdom; Glover, S., Department of Psychology, Royal Holloway- University of London, Egham, Surrey, United Kingdom; Castiello, U., Department of Psychology, Royal Holloway- University of London, Egham, Surrey, United Kingdom, Dipartimento di Psicologia Generale, Università di Padova, Via Venizia 8, 35131 Padova, Italy","The aim of the present study is to investigate interactions between vision and audition during a target acquisition task performed in a virtual environment. We measured the time taken to locate a visual target (acquisition time) signalled by auditory and/or visual cues in conditions of variable visual load. Visual load was increased by introducing a secondary visual task. The auditory cue was constructed using virtual three-dimensional (3D) sound techniques. The visual cue was constructed in the form of a 3D updating arrow. The results suggested that both auditory and visual cues reduced acquisition time as compared to an uncued condition. Whereas the visual cue elicited faster acquisition time than the auditory cue, the combination of the two cues produced the fastest acquisition time. The introduction of secondary visual task differentially affected acquisition time depending on cue modality. In conditions of high visual load, acquiring a target signalled by the auditory cue led to slower and more error-prone performance than acquiring a target signalled by either the visual cue alone or by both the visual and auditory cues. © 2005 Elsevier Ltd. All rights reserved.","Dual task; Head related transfer functions; Multisensory integration; Target acquisition; Three-dimensional sound; Virtual reality; Visual load","Acoustic waves; Error analysis; Signal processing; Three dimensional; Virtual reality; Auditory cues; Target acquisition; Visual cues; Visual load; Vision; adult; article; association; auditory stimulation; controlled study; error; hearing; human; human experiment; normal human; sound; task performance; time; virtual reality; vision; visual stimulation",Article,"Final","",Scopus,2-s2.0-18044369879
"Pierno A.C., Caria A., Castiello U.","6507726606;23109962900;7006266454;","Comparing effects of 2-D and 3-D visual cues during aurally aided target acquisition",2004,"Human Factors","46","4",,"728","737",,11,"10.1518/hfes.46.4.728.56815","https://www.scopus.com/inward/record.uri?eid=2-s2.0-13144259667&doi=10.1518%2fhfes.46.4.728.56815&partnerID=40&md5=2c30a5f815893f9587819b40941dfd39","Royal Holloway, University of London, Egham, United Kingdom; Department of General Psychology, University of Padua, Via Venezia 8, 35131 Padova, Italy; Department of General Psychology, University of Padua, Padova, Italy; Dept. of Cogn. Sci. and Formation, University of Trento, Italy; University of Genoa, Italy; Department of Psychology, Royal Holloway, University of London, Egham, United Kingdom; University of Melbourne, Australia","Pierno, A.C., Royal Holloway, University of London, Egham, United Kingdom, Department of General Psychology, University of Padua, Via Venezia 8, 35131 Padova, Italy, Department of General Psychology, University of Padua, Padova, Italy; Caria, A., Royal Holloway, University of London, Egham, United Kingdom, Dept. of Cogn. Sci. and Formation, University of Trento, Italy, University of Genoa, Italy; Castiello, U., Royal Holloway, University of London, Egham, United Kingdom, Department of Psychology, Royal Holloway, University of London, Egham, United Kingdom, University of Melbourne, Australia","The aim of the present study was to investigate interactions between vision and audition during a visual target acquisition task performed in a virtual environment. In two experiments, participants were required to perform an acquisition task guided by auditory and/or visual cues. In both experiments the auditory cues were constructed using virtual 3-D sound techniques based on nonindividualized head-related transfer functions. In Experiment 1 the visual cue was constructed in the form of a continuously updated 2-D arrow. In Experiment 2 the visual cue was a nonstereoscopic, perspective-based 3-D arrow. The results suggested that virtual spatial auditory cues reduced acquisition time but were not as effective as the virtual visual cues. Experiencing the 3-D perspective-based arrow rather than the 2-D arrow produced a faster acquisition time not only in the visually aided conditions but also when the auditory cues were presented in isolation. Suggested novel applications include providing 3-D nonstereoscopic, perspective-based visual information on radar displays, which may lead to a better integration with spatial virtual auditory information.",,"Audition; Information dissemination; Radar displays; Transfer functions; Virtual reality; Vision; Auditory cues; Spatial virtual auditory information; Target acquisition; Visual cues; Behavioral research; adult; article; association; hearing; hearing acuity; human; human experiment; normal human; psychophysics; spatial discrimination; task performance; virtual reality; vision; visual adaptation; visual information; Adolescent; Adult; Auditory Perception; Cohort Studies; Cues; Female; Humans; Male; Orientation; Pattern Recognition, Visual; Reaction Time; Sensitivity and Specificity; Task Performance and Analysis; User-Computer Interface; Visual Perception",Article,"Final","",Scopus,2-s2.0-13144259667
"Zhou Z., Cheok A.D., Yang X., Qiu Y.","23986510500;7003447496;22236065700;36724983800;","An experimental study on the role of 3D sound in augmented reality environment",2004,"Interacting with Computers","16","6",,"1043","1068",,23,"10.1016/j.intcom.2004.06.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-9944230931&doi=10.1016%2fj.intcom.2004.06.016&partnerID=40&md5=c593a65389cf3e596874fc1cfe187c82","Department of Electrical Engineering, National University of Singapore, Singapore 119260, Singapore","Zhou, Z., Department of Electrical Engineering, National University of Singapore, Singapore 119260, Singapore; Cheok, A.D., Department of Electrical Engineering, National University of Singapore, Singapore 119260, Singapore; Yang, X., Department of Electrical Engineering, National University of Singapore, Singapore 119260, Singapore; Qiu, Y., Department of Electrical Engineering, National University of Singapore, Singapore 119260, Singapore","Investigation of augmented reality (AR) environments has become a popular research topic for engineers, computer and cognitive scientists. Although application oriented studies focused on audio AR environments have been published, little work has been done to vigorously study and evaluate the important research questions of the effectiveness of three-dimensional (3D) sound in the AR context, and to what extent the addition of 3D sound would contribute to the AR experience. Thus, we have developed two AR environments and performed vigorous experiments with human subjects to study the effects of 3D sound in the AR context. The study concerns two scenarios. In the first scenario, one participant must use vision only and vision with 3D sound to judge the relative depth of augmented virtual objects. In the second scenario, two participants must cooperate to perform a joint task in a game-based AR environment. Hence, the goals of this study are (1) to access the impact of 3D sound on depth perception in a single-camera AR environment, (2) to study the impact of 3D sound on task performance and the feeling of 'human presence and collaboration', (3) to better understand the role of 3D sound in human-computer and human-human interactions, (4) to investigate if gender can affect the impact of 3D sound in AR environments. The outcomes of this research can have a useful impact on the development of audio AR systems, which provide more immersive, realistic and entertaining experiences by introducing 3D sound. Our results suggest that 3D sound in AR environment significantly improves the accuracy of depth judgment and improves task performance. Our results also suggest that 3D sound contributes significantly to the feeling of human presence and collaboration and helps the subjects to 'identify spatial objects'. © 2004 Elsevier B.V. All rights reserved.","3D sound; Augmented reality; User study","Acoustic waves; Cameras; Cognitive systems; Feedback; Human computer interaction; Multiprocessing systems; Three dimensional; Three dimensional computer graphics; Transfer functions; Head related transfer functions (HRTF); Human-human interactions; Three-dimensional (3D) sound; User study; Virtual reality",Article,"Final","",Scopus,2-s2.0-9944230931
"Simons R., Melzer J.E.","7202166557;7004881040;","HMD-based Training for the U.S. Army's AVCATT-A Collective Aviation Training Simulator",2003,"Proceedings of SPIE - The International Society for Optical Engineering","5079",,,"1","6",,5,"10.1117/12.487192","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242467447&doi=10.1117%2f12.487192&partnerID=40&md5=ed9309ebf802ad27c70e33a106f88c2c","Visual Systems Engineer, AVCATT-A, U.S. Army PEO STRI, Orlando, FL, United States; Head-Mounted and Miniature Displays, Kaiser Electro-Opt. Rockwell C.C., Carlsbad, CA, United States","Simons, R., Visual Systems Engineer, AVCATT-A, U.S. Army PEO STRI, Orlando, FL, United States; Melzer, J.E., Head-Mounted and Miniature Displays, Kaiser Electro-Opt. Rockwell C.C., Carlsbad, CA, United States","The Aviation Combined Arms Tactical Trainer - Aviation (AVCATT-A) reconfigurable manned simulator is the Army's newest helicopter training simulator. AVCATT-A is a dynamic reconfigurable system developed for use for combined arms collective training and mission rehearsal through a suite of networked simulators in a simulated battlefield environment. The main purpose of AVCATT-A is to effectively train aviation aircrews in a collective training environment. The AVCATT-A visual system is required to support realistic collective/combined arms training with the required fidelity to fly nap-of-the- earth (NOE) or conduct multi-ship operations. To meet this high level of expectation requires that the visual system be capable of performing all necessary collective tasks and supporting individual tasks with no negative training transfer or physical impacts on crewmembers. In addition to these stringent training requirements for the visual system, the AVCATT-A simulator must be reconfigurable for five different cockpits and be readily deployable. The solution was found in a combination of state-of-the-art technology where the standard projection dome is replaced by a combination of rear-screen projection displays and a Head-Mounted Display (HMD) which provides all the Out-The-Window (OTW) visual imagery.","AVCATT-A; Helicopter simulation and training; HMD; SIM EYE","Cockpits (aircraft); Flight simulators; Image sensors; Military aviation; Military helicopters; Personnel training; Projection screens; Training aircraft; Multifunction displays (MFD); Pilots; Helmet mounted displays",Conference Paper,"Final","",Scopus,2-s2.0-0242467447
"Aguilar M., Barniv Y., Garrett A.","13906594900;6602101989;7006787625;","Prediction of Pitch and Yaw Head Movements via Recurrent Neural Networks",2003,"Proceedings of the International Joint Conference on Neural Networks","4",,,"2813","2818",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0141704220&partnerID=40&md5=06dd51a30052ea378e1de01885f931b1","Knowledge Systems Laboratory, Jacksonville State University, Jacksonville, AL 36265, United States; NASA/Ames Research Center, Human Factors Research Division, Moffett Field, CA 94035-1000, United States; MCIS Department, Jacksonville State University, Jacksonville, AL 36265, United States","Aguilar, M., Knowledge Systems Laboratory, Jacksonville State University, Jacksonville, AL 36265, United States; Barniv, Y., NASA/Ames Research Center, Human Factors Research Division, Moffett Field, CA 94035-1000, United States; Garrett, A., MCIS Department, Jacksonville State University, Jacksonville, AL 36265, United States","In Virtual-Environment (VE) Applications, where virtual objects are presented in a head-mounted display, virtual images must be continuously stabilized in space against the user's head motion. Latencies in head-motion compensation cause virtual objects to swim around instead of being stable in space. This results in an unnatural feel, disorientation, and simulation sickness in addition to errors in fitting/matching of virtual and real objects. Visual update delays are a critical technical obstacle for implementation of head-mounted displays in a wide variety of applications. To address this problem, we propose to use machine learning techniques to define a forward model of head movement based on angular velocity information. In particular, we utilize recurrent neural network to capture the temporal pattern of pitch and yaw motion. Our results demonstrate an ability to predict head motion up to 40 ms. ahead thus eliminating the main source of latencies. The accuracy of the system is tested for conditions akin to those encountered in virtual environments. These results demonstrate successful generalization by the learning system.",,"Learning systems; Mathematical models; Virtual reality; Virtual-environment (VE); Recurrent neural networks",Conference Paper,"Final","",Scopus,2-s2.0-0141704220
"Brewster S., Lumsden J., Bell M., Hall M., Tasker S.","7006514160;35610886600;8598005600;56250522000;7006836962;","Multimodal 'eyes-free' interaction techniques for wearable devices",2003,"Conference on Human Factors in Computing Systems - Proceedings",,,,"473","480",,144,"10.1145/642611.642694","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038713858&doi=10.1145%2f642611.642694&partnerID=40&md5=5678e6f69e54393ab79ba7c616caf9ae","Glasgow Interactive Systems Group, Department of Computing Science, University of Glasgow, Glasgow G12 8QQ, United Kingdom; National Research Council, Inst. for Info. Technol. - e-Bus., 46 Dineen Drive, Fredericton, NB E3B 9W4, Canada","Brewster, S., Glasgow Interactive Systems Group, Department of Computing Science, University of Glasgow, Glasgow G12 8QQ, United Kingdom; Lumsden, J., National Research Council, Inst. for Info. Technol. - e-Bus., 46 Dineen Drive, Fredericton, NB E3B 9W4, Canada; Bell, M., Glasgow Interactive Systems Group, Department of Computing Science, University of Glasgow, Glasgow G12 8QQ, United Kingdom; Hall, M., Glasgow Interactive Systems Group, Department of Computing Science, University of Glasgow, Glasgow G12 8QQ, United Kingdom; Tasker, S., Glasgow Interactive Systems Group, Department of Computing Science, University of Glasgow, Glasgow G12 8QQ, United Kingdom","Mobile and wearable computers present input/output problems due to limited screen space and interaction techniques. When mobile, users typically focus their visual attention on navigating their environment - making visually demanding interface designs hard to operate. This paper presents two multimodal interaction techniques designed to overcome these problems and allow truly mobile, 'eyes-free' device use. The first is a 3D audio radial pie menu that uses head gestures for selecting items. An evaluation of a range of different audio designs showed that egocentric sounds reduced task completion time, perceived annoyance, and allowed users to walk closer to their preferred walking speed. The second is a sonically enhanced 2D gesture recognition system for use on a belt-mounted PDA. An evaluation of the system with and without audio feedback showed users' gestures were more accurate when dynamically guided by audio-feedback. These novel interaction techniques demonstrate effective alternatives to visual-centric interface designs on mobile devices.","Gestural interaction; Wearable computing","Computer keyboards; Gesture recognition; Graphical user interfaces; Mobile computing; Three dimensional; Transfer functions; Gesture recognition; Human computer interaction; Human engineering; Mobile devices; User interfaces; Wearable computers; Eyes free interaction; 3D audio; Gestural interaction; Gesture recognition system; Input/output; Interaction techniques; Interface designs; Multi-modal; Multimodal interaction techniques; Pie menus; Screen space; Task completion time; Visual Attention; Walking speed; Wearable computing; Wearable devices; Wearable computers; Audio acoustics",Conference Paper,"Final","",Scopus,2-s2.0-0038713858
"Arnold P., Farrell M.J., Pettifer S., West A.J.","7202944024;7202679231;6602097064;7202674494;","Performance of a skilled motor task in virtual and real environments",2002,"Ergonomics","45","5",,"348","361",,10,"10.1080/00140130110120510","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037091920&doi=10.1080%2f00140130110120510&partnerID=40&md5=134b431ac4de031b9630b406988c9e9b","Department of Psychology, University of Manchester, Oxford Road, Manchester M13 9PL, United Kingdom; Advanced Interfaces Group, Department of Computer Science, University of Manchester, Oxford Road, Manchester M13 9PL, United Kingdom","Arnold, P., Department of Psychology, University of Manchester, Oxford Road, Manchester M13 9PL, United Kingdom; Farrell, M.J., Department of Psychology, University of Manchester, Oxford Road, Manchester M13 9PL, United Kingdom; Pettifer, S., Advanced Interfaces Group, Department of Computer Science, University of Manchester, Oxford Road, Manchester M13 9PL, United Kingdom; West, A.J., Advanced Interfaces Group, Department of Computer Science, University of Manchester, Oxford Road, Manchester M13 9PL, United Kingdom","Three experiments compared the performances of adult participants (three groups of 10) on a perceptuo-motor task in both real world (RW) and virtual environments (VEs). The task involved passing a hoop over a bent wire course, and three versions of the task were used: a 3-D wire course with no background, a flattened version of the 3-D course (2 1/2-D course) with no background, and the 2 1/2-D course with added background to provide spatial context. In all three experiments the participants had to prevent the hoop from touching the wire as they moved it. In the first experiment, the VE condition produced about 18 times more errors than the RW task. The VE 2 1/2-D task was found to be as difficult as the 3-D, and the 2 1/2-D with the added background produced more errors than the other two experiments. Taken together, the experiments demonstrate the difficulty of performing fine motor tasks in VEs, a phenomenon that has not been given due attention in many previous studies of motor control in VEs.","Head mounted display (HMD); Motor skill; Real world analogue; Virtual environment","Motors; Virtual reality; Motor task; Ergonomics; adult; article; comparative study; controlled study; human; human experiment; motor activity; motor control; motor performance; movement perception; perception; physical performance; sensorimotor function; skill; spatial summation; task performance; virtual reality; work environment; Adolescent; Adult; Analysis of Variance; Depth Perception; Humans; Psychomotor Performance; Regression Analysis; Transfer (Psychology); User-Computer Interface",Article,"Final","",Scopus,2-s2.0-0037091920
